fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control,dist_popcen_instate,dist_popcen_aug,dist_border_instate,dist_border_aug,nearest_wet_fips_aug,nearest_wet_is_oos,n_wet_neighbors_instate_chk,n_oos_wet_neighbors,n_wet_neighbors_aug,any_wet_neighbor_aug,share_wet_neighbors_aug,dvmt_total,vmt_annual,road_length_total,dvmt_rural,dvmt_small_urban,dvmt_urbanized,fatal_per_100m_vmt,alcohol_per_100m_vmt
05001,Arkansas,2008,2,4,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,,,,,,,,
05001,Arkansas,2009,4,5,1,0.25,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,,,,,,,,
05001,Arkansas,2010,4,5,3,0.75,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,,,,,,,,
05001,Arkansas,2011,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,,,,,,,,
05001,Arkansas,2012,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,,,,,,,,
05001,Arkansas,2013,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,600316.76,219115617.4,1683.41,416955.32,183361.44,0.0,0.913,0.0
05001,Arkansas,2014,2,2,2,1.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,621494.9,226845638.5,1683.24,428788.97,192705.93,0.0,0.882,0.882
05001,Arkansas,2015,1,1,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,622824.172,227330822.9,1682.567,434220.378,188603.794,0.0,0.44,0.0
05001,Arkansas,2016,5,5,3,0.6,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,650035.522,237262965.4,1682.567,455461.944,194573.578,0.0,2.107,1.264
05001,Arkansas,2017,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,628548.291,229420126.2,1677.967,440724.542,187823.749,0.0,1.308,0.436
05001,Arkansas,2018,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,627866.921,229171426.3,1677.969,434344.805,193522.116,0.0,0.873,0.0
05001,Arkansas,2019,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,639108.163,233274479.4,1677.963,450156.443,188951.72,0.0,1.286,0.429
05001,Arkansas,2020,5,5,2,0.4,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,635842.609,232082552.2,1677.963,450114.983,185727.626,0.0,2.154,0.862
05001,Arkansas,2021,4,4,2,0.5,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,637979.803,232862628.1,1677.867,449456.193,188523.611,0.0,1.718,0.859
05001,Arkansas,2022,4,4,1,0.25,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,646945.665,236135167.6,1677.777,456111.213,190834.452,0.0,1.694,0.423
05001,Arkansas,2023,3,3,1,0.3333333333333333,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,29.181,29.181,9.339,9.339,5117,0,5,0,5,1,0.7143,682588.318,249144736.1,1677.777,480398.145,202190.173,0.0,1.204,0.401
05003,Ashley,2008,5,5,3,0.6,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,,,,,,,,
05003,Ashley,2009,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,,,,,,,,
05003,Ashley,2010,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,,,,,,,,
05003,Ashley,2011,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,,,,,,,,
05003,Ashley,2012,5,6,4,0.8,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,,,,,,,,
05003,Ashley,2013,3,5,1,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,620477.408,226474254.0,1274.66,465726.719,154750.689,0.0,1.325,0.442
05003,Ashley,2014,5,5,1,0.2,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,620913.941,226633588.5,1274.4,466495.541,154418.401,0.0,2.206,0.441
05003,Ashley,2015,6,7,2,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,622285.128,227134071.8,1274.4,470908.109,151377.02,0.0,2.642,0.881
05003,Ashley,2016,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,601636.43,219597296.8,1272.921,456157.165,145479.264,0.0,1.366,0.0
05003,Ashley,2017,4,5,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,583169.805,212856978.7,1272.911,443320.046,139849.759,0.0,1.879,0.47
05003,Ashley,2018,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,606237.868,221276822.0,1272.911,462703.742,143534.127,0.0,1.808,0.452
05003,Ashley,2019,2,2,1,0.5,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,610027.499,222660037.1,1272.911,465800.613,144226.886,0.0,0.898,0.449
05003,Ashley,2020,5,6,3,0.6,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,561050.964,204783601.9,1272.911,436525.84,124525.125,0.0,2.442,1.465
05003,Ashley,2021,4,5,1,0.25,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,586571.025,214098424.2,1272.911,448387.088,138183.937,0.0,1.868,0.467
05003,Ashley,2022,3,3,1,0.3333333333333333,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,568967.554,207673157.2,1272.085,439604.841,129362.713,0.0,1.445,0.482
05003,Ashley,2023,3,4,1,0.3333333333333333,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,31.406,27.209,14.968,11.903,22067,1,3,2,5,1,0.8333,585287.312,213629869.0,1272.085,452797.197,132490.116,0.0,1.404,0.468
05005,Baxter,2008,10,10,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,,,,,,,,
05005,Baxter,2009,8,9,2,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,,,,,,,,
05005,Baxter,2010,7,7,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,,,,,,,,
05005,Baxter,2011,5,5,1,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,,,,,,,,
05005,Baxter,2012,5,5,2,0.4,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,,,,,,,,
05005,Baxter,2013,4,4,1,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,864008.552,315363121.4,1712.92,483139.482,380869.07,0.0,1.268,0.317
05005,Baxter,2014,6,6,1,0.1666666666666666,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,876013.421,319744898.6,1712.91,494617.101,381396.32,0.0,1.876,0.313
05005,Baxter,2015,12,12,2,0.1666666666666666,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,898119.682,327813684.0,1713.76,505148.042,392971.64,0.0,3.661,0.61
05005,Baxter,2016,3,4,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,923395.361,337039306.7,1713.745,525966.935,397428.426,0.0,0.89,0.0
05005,Baxter,2017,10,11,2,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,930922.98,339786887.6,1713.787,530419.587,400503.392,0.0,2.943,0.589
05005,Baxter,2018,5,7,3,0.6,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,940455.05,343266093.3,1715.236,533647.605,406807.445,0.0,1.457,0.874
05005,Baxter,2019,8,8,2,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,973643.364,355379827.7,1715.236,552210.11,421433.254,0.0,2.251,0.563
05005,Baxter,2020,7,8,2,0.2857142857142857,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,961611.275,350988115.4,1714.611,550433.783,411177.492,0.0,1.994,0.57
05005,Baxter,2021,8,8,3,0.375,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,983531.922,358989151.6,1714.611,562602.605,420929.317,0.0,2.228,0.836
05005,Baxter,2022,4,4,2,0.5,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,982462.124,358598675.1,1714.611,562762.792,419699.331,0.0,1.115,0.558
05005,Baxter,2023,6,7,2,0.3333333333333333,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,15.728,15.728,7.336,7.336,5089,0,1,1,2,1,0.3333,1005551.573,367026324.0,1714.611,578078.918,427472.655,0.0,1.635,0.545
05007,Benton,2008,24,25,6,0.25,DRUNK_DR,0,2012.0,2012,-4.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,,,,,,,,
05007,Benton,2009,20,22,4,0.2,DRUNK_DR,0,2012.0,2012,-3.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,,,,,,,,
05007,Benton,2010,26,28,10,0.3846153846153846,DRUNK_DR,0,2012.0,2012,-2.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,,,,,,,,
05007,Benton,2011,16,22,3,0.1875,DRUNK_DR,0,2012.0,2012,-1.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,,,,,,,,
05007,Benton,2012,21,22,12,0.5714285714285714,DRUNK_DR,1,2012.0,2012,0.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,,,,,,,,
05007,Benton,2013,17,18,1,0.0588235294117647,DRUNK_DR,1,2012.0,2012,1.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,5690059.526,2076871727.1,4024.62,889598.461,437303.071,4363157.995,0.819,0.048
05007,Benton,2014,12,13,2,0.1666666666666666,DRUNK_DR,1,2012.0,2012,2.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6036295.761,2203247952.9,4562.26,927345.8,460394.27,4648555.691,0.545,0.091
05007,Benton,2015,21,25,8,0.3809523809523809,DRUNK_DR,1,2012.0,2012,3.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6275314.054,2290489629.7,4564.58,1010835.529,469889.44,4794589.084,0.917,0.349
05007,Benton,2016,27,30,4,0.1481481481481481,DRUNK_DR,1,2012.0,2012,4.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6458632.915,2357401013.9,4564.111,1041221.339,480308.955,4937102.621,1.145,0.17
05007,Benton,2017,15,15,4,0.2666666666666666,DRUNK_DR,1,2012.0,2012,5.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6559181.173,2394101128.1,4570.472,1054941.44,517259.904,4986979.829,0.627,0.167
05007,Benton,2018,17,18,7,0.4117647058823529,DRUNK_DR,1,2012.0,2012,6.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6699070.209,2445160626.2,4573.878,1072453.805,505998.046,5120618.358,0.695,0.286
05007,Benton,2019,22,23,5,0.2272727272727272,DRUNK_DR,1,2012.0,2012,7.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6677387.826,2437246556.6,4566.865,1115805.601,533532.187,5028050.038,0.903,0.205
05007,Benton,2020,34,35,13,0.3823529411764705,DRUNK_DR,1,2012.0,2012,8.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6459000.722,2357535263.6,4566.858,1111148.67,513571.333,4834280.719,1.442,0.551
05007,Benton,2021,30,35,10,0.3333333333333333,DR_DRINK,1,2012.0,2012,9.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6821557.661,2489868546.1,4569.212,1123985.002,504335.687,5193236.971,1.205,0.402
05007,Benton,2022,25,27,5,0.2,DR_DRINK,1,2012.0,2012,10.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,6894869.114,2516627226.5,4569.212,1126125.429,511378.273,5257365.412,0.993,0.199
05007,Benton,2023,23,26,7,0.3043478260869565,DR_DRINK,1,2012.0,2012,11.0,1,3,1.0,1,3,0,1,0,0,16.836,16.836,8.524,8.524,5143,0,3,4,7,1,1.0,7390723.301,2697614005.0,4567.74,1257571.619,528364.974,5604786.708,0.853,0.259
05009,Boone,2008,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,-2.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,,,,,,,,
05009,Boone,2009,8,9,6,0.75,DRUNK_DR,1,2010.0,2010,-1.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,,,,,,,,
05009,Boone,2010,6,6,3,0.5,DRUNK_DR,1,2010.0,2010,0.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,,,,,,,,
05009,Boone,2011,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,1.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,,,,,,,,
05009,Boone,2012,5,5,2,0.4,DRUNK_DR,1,2010.0,2010,2.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,,,,,,,,
05009,Boone,2013,5,6,2,0.4,DRUNK_DR,1,2010.0,2010,3.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1094591.081,399525744.6,1463.68,655143.651,439447.43,0.0,1.251,0.501
05009,Boone,2014,2,3,0,0.0,DRUNK_DR,1,2010.0,2010,4.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1117872.828,408023582.2,1464.98,670861.918,447010.91,0.0,0.49,0.0
05009,Boone,2015,7,9,1,0.1428571428571428,DRUNK_DR,1,2010.0,2010,5.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1153206.688,420920441.0,1464.98,698574.758,454631.93,0.0,1.663,0.238
05009,Boone,2016,6,6,1,0.1666666666666666,DRUNK_DR,1,2010.0,2010,6.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1192912.363,435413012.5,1464.841,730624.556,462287.807,0.0,1.378,0.23
05009,Boone,2017,8,8,1,0.125,DRUNK_DR,1,2010.0,2010,7.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1216531.026,444033824.4,1464.691,736918.11,479612.916,0.0,1.802,0.225
05009,Boone,2018,11,12,3,0.2727272727272727,DRUNK_DR,1,2010.0,2010,8.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1232806.034,449974202.5,1464.694,772203.983,460602.051,0.0,2.445,0.667
05009,Boone,2019,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,9.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1264263.784,461456281.3,1464.694,803831.855,460431.929,0.0,1.084,0.217
05009,Boone,2020,6,7,1,0.1666666666666666,DRUNK_DR,1,2010.0,2010,10.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1284827.919,468962190.5,1464.694,810706.648,474121.272,0.0,1.279,0.213
05009,Boone,2021,12,13,4,0.3333333333333333,DR_DRINK,1,2010.0,2010,11.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1300800.261,474792095.4,1464.72,821082.773,479717.489,0.0,2.527,0.842
05009,Boone,2022,6,6,2,0.3333333333333333,DR_DRINK,1,2010.0,2010,12.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1332313.794,486294534.9,1464.72,843487.632,488826.162,0.0,1.234,0.411
05009,Boone,2023,3,3,0,0.0,DR_DRINK,1,2010.0,2010,13.0,1,2,0.5,1,4,0,1,0,0,24.459,24.459,11.156,11.156,5015,0,2,1,3,1,0.6,1394113.464,508851414.3,1464.72,881980.558,512132.906,0.0,0.59,0.0
05011,Bradley,2008,0,0,0,,,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,,,,,,,,
05011,Bradley,2009,1,1,0,0.0,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,,,,,,,,
05011,Bradley,2010,2,2,2,1.0,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,,,,,,,,
05011,Bradley,2011,5,5,4,0.8,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,,,,,,,,
05011,Bradley,2012,2,2,1,0.5,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,,,,,,,,
05011,Bradley,2013,4,4,1,0.25,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,308848.64,112729753.5,749.88,201953.43,106895.21,0.0,3.548,0.887
05011,Bradley,2014,0,0,0,,,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,323109.29,117934891.0,749.64,212980.25,110129.04,0.0,0.0,0.0
05011,Bradley,2015,1,1,0,0.0,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,323464.79,118064648.5,749.66,212179.25,111285.54,0.0,0.847,0.0
05011,Bradley,2016,2,2,0,0.0,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,321806.646,117459425.8,749.416,213834.724,107971.922,0.0,1.703,0.0
05011,Bradley,2017,1,1,0,0.0,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,329846.116,120393832.4,748.618,219700.113,110146.003,0.0,0.831,0.0
05011,Bradley,2018,0,0,0,,,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,331176.558,120879443.5,748.618,222821.755,108354.802,0.0,0.0,0.0
05011,Bradley,2019,2,2,1,0.5,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,326729.41,119256234.6,748.618,216876.673,109852.737,0.0,1.677,0.839
05011,Bradley,2020,7,13,3,0.4285714285714285,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,314950.165,114956810.2,748.605,213813.173,101136.992,0.0,6.089,2.61
05011,Bradley,2021,1,3,0,0.0,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,338675.411,123616524.8,748.605,232480.272,106195.139,0.0,0.809,0.0
05011,Bradley,2022,3,3,0,0.0,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,334298.951,122019117.1,748.605,229826.401,104472.55,0.0,2.459,0.0
05011,Bradley,2023,1,1,0,0.0,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,0,18.617,18.617,6.214,6.214,5043,0,4,0,4,1,0.8,352324.274,128598360.0,748.605,248142.613,104181.661,0.0,0.778,0.0
05013,Calhoun,2008,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,,,,,,,,
05013,Calhoun,2009,4,4,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,,,,,,,,
05013,Calhoun,2010,2,3,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,,,,,,,,
05013,Calhoun,2011,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,,,,,,,,
05013,Calhoun,2012,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,,,,,,,,
05013,Calhoun,2013,2,3,1,0.5,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,286356.11,104519980.0,1106.24,286356.11,0.0,0.0,1.914,0.957
05013,Calhoun,2014,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,292247.56,106670359.4,1106.24,292247.56,0.0,0.0,2.812,0.937
05013,Calhoun,2015,1,1,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,304081.82,110989864.2,1106.24,304081.82,0.0,0.0,0.901,0.0
05013,Calhoun,2016,0,0,0,,,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,312872.43,114198437.0,1105.538,312872.43,0.0,0.0,0.0,0.0
05013,Calhoun,2017,0,0,0,,,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,309949.495,113131565.8,1100.898,309949.495,0.0,0.0,0.0,0.0
05013,Calhoun,2018,2,2,0,0.0,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,327840.729,119661866.0,1100.899,327840.729,0.0,0.0,1.671,0.0
05013,Calhoun,2019,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,322331.471,117650986.9,1100.9,322331.471,0.0,0.0,2.55,0.85
05013,Calhoun,2020,2,2,1,0.5,DRUNK_DR,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,300339.705,109623992.3,1100.926,300339.705,0.0,0.0,1.824,0.912
05013,Calhoun,2021,5,5,0,0.0,DR_DRINK,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,319258.118,116529213.0,1100.926,319258.118,0.0,0.0,4.291,0.0
05013,Calhoun,2022,5,5,0,0.0,DR_DRINK,1,,0,,1,4,0.8,1,5,0,0,1,0,19.321,19.321,10.18,10.18,5103,0,4,0,4,1,0.8,327530.777,119548733.6,1100.983,327530.777,0.0,0.0,4.182,0.0
