fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,clean_control,acs_vintage,total_pop,median_hh_income,median_age,poverty_rate,pct_white,pct_black,pct_under_18,pct_21plus,pop_21plus,fatal_crashes_pc,alcohol_crashes_pc,church_establishments,church_employees,churches_pc,share_sun,share_mon,share_tue,share_wed,share_thu,share_fri,share_sat,crashes_sun,crashes_mon,crashes_tue,crashes_wed,crashes_thu,crashes_fri,crashes_sat
05001,Arkansas,2008,2,4,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2009,19385.0,36341.0,42.0,0.1837,0.7294,0.2434,0.237,0.763,14790.0,10.3173,0.0,23,165,11.8648,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,1,0,0,1,0,0
05001,Arkansas,2009,4,5,1,0.25,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2009,19385.0,36341.0,42.0,0.1837,0.7294,0.2434,0.237,0.763,14790.0,20.6345,5.1586,23,165,11.8648,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1,1,1,0,1,0,0
05001,Arkansas,2010,4,5,3,0.75,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2010,19321.0,37230.0,42.0,0.1894,0.7193,0.2439,0.2302,0.7698,14874.0,20.7029,15.5271,23,165,11.9041,0.5,0.0,0.0,0.0,0.0,0.0,0.5,2,0,0,0,0,0,2
05001,Arkansas,2011,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2011,19146.0,38986.0,41.7,0.1823,0.7229,0.2436,0.2323,0.7677,14698.0,10.446,0.0,23,148,12.013,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,1,0,1
05001,Arkansas,2012,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2012,19029.0,39883.0,41.5,0.17,0.7247,0.2447,0.2316,0.7684,14621.0,10.5103,0.0,25,141,13.1378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,2,0,0
05001,Arkansas,2013,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2013,18957.0,39633.0,41.1,0.1578,0.7241,0.2498,0.2319,0.7681,14560.0,10.5502,0.0,24,142,12.6602,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,1
05001,Arkansas,2014,2,2,2,1.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2014,18861.0,37813.0,41.6,0.1766,0.7233,0.2567,0.2341,0.7659,14445.0,10.6039,10.6039,26,159,13.7851,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,1,0,0,0,1
05001,Arkansas,2015,1,1,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2015,18731.0,36411.0,41.4,0.2012,0.7238,0.2568,0.2323,0.7677,14379.0,5.3387,0.0,25,164,13.3469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0
05001,Arkansas,2016,5,5,3,0.6,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2016,18569.0,37330.0,41.2,0.1964,0.7261,0.2634,0.2311,0.7689,14277.0,26.9266,16.156,25,165,13.4633,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0,2,0,0,0,2,1
05001,Arkansas,2017,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2017,18352.0,38532.0,40.9,0.207,0.7223,0.2644,0.228,0.772,14168.0,16.347,5.449,24,165,13.0776,0.0,0.3333,0.0,0.3333,0.0,0.3333,0.0,0,1,0,1,0,1,0
05001,Arkansas,2018,2,2,0,0.0,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2018,18124.0,39466.0,41.4,0.2003,0.7253,0.2581,0.2304,0.7696,13948.0,11.0351,0.0,23,183,12.6904,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0,0,0,1,0,0,1
05001,Arkansas,2019,3,3,1,0.3333333333333333,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2019,17914.0,46696.0,40.7,0.1735,0.7213,0.2588,0.229,0.771,13811.0,16.7467,5.5822,22,167,12.2809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3
05001,Arkansas,2020,5,5,2,0.4,DRUNK_DR,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2020,17761.0,51000.0,41.0,0.1597,0.7132,0.2512,0.2289,0.7711,13695.0,28.1516,11.2606,23,163,12.9497,0.2,0.0,0.2,0.0,0.0,0.2,0.4,1,0,1,0,0,1,2
05001,Arkansas,2021,4,4,2,0.5,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2021,17273.0,55022.0,41.4,0.1638,0.7118,0.2566,0.2328,0.7672,13252.0,23.1575,11.5788,25,165,14.4735,0.25,0.25,0.0,0.0,0.5,0.0,0.0,1,1,0,0,2,0,0
05001,Arkansas,2022,4,4,1,0.25,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2022,17024.0,58695.0,41.4,0.1684,0.7115,0.2572,0.2291,0.7709,13123.0,23.4962,5.8741,23,160,13.5103,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0,0,0,1,0,3,0
05001,Arkansas,2023,3,3,1,0.3333333333333333,DR_DRINK,1,,0,,1,5,0.7142857142857143,1,7,0,0,1,0,2023,16773.0,60831.0,41.0,0.1472,0.7045,0.2575,0.2319,0.7681,12883.0,17.8859,5.962,25,156,14.9049,0.0,0.3333,0.0,0.3333,0.0,0.0,0.3333,0,1,0,1,0,0,1
05003,Ashley,2008,5,5,3,0.6,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2009,22337.0,33007.0,38.7,0.203,0.6782,0.2639,0.2517,0.7483,16715.0,22.3844,13.4306,24,145,10.7445,0.2,0.0,0.6,0.0,0.0,0.2,0.0,1,0,3,0,0,1,0
05003,Ashley,2009,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2009,22337.0,33007.0,38.7,0.203,0.6782,0.2639,0.2517,0.7483,16715.0,17.9075,4.4769,24,145,10.7445,0.25,0.25,0.0,0.0,0.25,0.25,0.0,1,1,0,0,1,1,0
05003,Ashley,2010,3,3,1,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2010,22126.0,34934.0,38.6,0.1846,0.6918,0.2594,0.2497,0.7503,16601.0,13.5587,4.5196,24,145,10.847,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,1,0,0,1,1,0,0
05003,Ashley,2011,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2011,21966.0,35657.0,39.1,0.1786,0.6896,0.2576,0.2464,0.7536,16554.0,13.6575,0.0,24,133,10.926,0.0,0.0,0.0,0.3333,0.3333,0.3333,0.0,0,0,0,1,1,1,0
05003,Ashley,2012,5,6,4,0.8,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2012,21811.0,38069.0,39.5,0.1719,0.6943,0.2573,0.2446,0.7554,16475.0,22.9242,18.3394,23,136,10.5451,0.0,0.2,0.0,0.0,0.2,0.0,0.6,0,1,0,0,1,0,3
05003,Ashley,2013,3,5,1,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2013,21645.0,35683.0,39.7,0.189,0.704,0.2547,0.241,0.759,16429.0,13.86,4.62,24,118,11.088,0.6667,0.0,0.0,0.0,0.0,0.3333,0.0,2,0,0,0,0,1,0
05003,Ashley,2014,5,5,1,0.2,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2014,21437.0,35136.0,40.7,0.1984,0.7055,0.2607,0.2379,0.7621,16337.0,23.3242,4.6648,24,128,11.1956,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0,1,1,1,1,1
05003,Ashley,2015,6,7,2,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2015,21229.0,34263.0,41.4,0.2075,0.7083,0.2599,0.2359,0.7641,16222.0,28.2632,9.4211,22,134,10.3632,0.1667,0.0,0.0,0.1667,0.1667,0.3333,0.1667,1,0,0,1,1,2,1
05003,Ashley,2016,3,3,0,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2016,20989.0,36352.0,41.5,0.1991,0.717,0.2592,0.2346,0.7654,16064.0,14.2932,0.0,23,137,10.9581,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,0,0
05003,Ashley,2017,4,5,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2017,20771.0,36407.0,41.8,0.2125,0.7192,0.2556,0.232,0.768,15952.0,19.2576,4.8144,22,125,10.5917,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1,1,1,0,1,0,0
05003,Ashley,2018,4,4,1,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2018,20537.0,39635.0,41.7,0.2019,0.7176,0.2568,0.2328,0.7672,15756.0,19.477,4.8693,22,123,10.7124,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0,0,1,1,1,0,1
05003,Ashley,2019,2,2,1,0.5,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2019,20270.0,44744.0,41.7,0.1666,0.7243,0.2541,0.2297,0.7703,15614.0,9.8668,4.9334,23,122,11.3468,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1,0,0,0,0,1,0
05003,Ashley,2020,5,6,3,0.6,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,0,2020,20000.0,43601.0,42.3,0.162,0.722,0.2488,0.2284,0.7716,15432.0,25.0,15.0,22,114,11.0,0.0,0.0,0.4,0.4,0.2,0.0,0.0,0,0,2,2,1,0,0
05003,Ashley,2021,4,5,1,0.25,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2021,19362.0,42683.0,42.6,0.2059,0.7158,0.2506,0.2294,0.7706,14920.0,20.659,5.1648,22,98,11.3625,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1,2,0,0,0,1,0
05003,Ashley,2022,3,3,1,0.3333333333333333,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2022,19018.0,44804.0,43.1,0.2327,0.7078,0.2484,0.2258,0.7742,14723.0,15.7745,5.2582,22,90,11.568,0.0,0.0,0.3333,0.0,0.0,0.0,0.6667,0,0,1,0,0,0,2
05003,Ashley,2023,3,4,1,0.3333333333333333,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,0,2023,18722.0,44481.0,42.7,0.2272,0.7002,0.246,0.2266,0.7734,14479.0,16.0239,5.3413,21,79,11.2168,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,0,2,0,0,0,1,0
05005,Baxter,2008,10,10,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2009,41468.0,34534.0,49.7,0.1522,0.971,0.0024,0.1843,0.8157,33827.0,24.115,0.0,25,161,6.0287,0.1,0.3,0.0,0.3,0.1,0.1,0.1,1,3,0,3,1,1,1
05005,Baxter,2009,8,9,2,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2009,41468.0,34534.0,49.7,0.1522,0.971,0.0024,0.1843,0.8157,33827.0,19.292,4.823,25,161,6.0287,0.125,0.125,0.375,0.25,0.0,0.125,0.0,1,1,3,2,0,1,0
05005,Baxter,2010,7,7,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2010,41388.0,35606.0,50.1,0.1552,0.9717,0.0007,0.1818,0.8182,33865.0,16.9131,0.0,25,161,6.0404,0.1429,0.2857,0.1429,0.1429,0.0,0.0,0.2857,1,2,1,1,0,0,2
05005,Baxter,2011,5,5,1,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2011,41527.0,35589.0,50.4,0.1603,0.9709,0.0027,0.1811,0.8189,34007.0,12.0404,2.4081,28,203,6.7426,0.2,0.0,0.0,0.4,0.0,0.2,0.2,1,0,0,2,0,1,1
05005,Baxter,2012,5,5,2,0.4,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2012,41387.0,35209.0,50.8,0.1721,0.9711,0.003,0.1799,0.8201,33943.0,12.0811,4.8324,30,212,7.2487,0.0,0.4,0.2,0.0,0.0,0.2,0.2,0,2,1,0,0,1,1
05005,Baxter,2013,4,4,1,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2013,41281.0,35343.0,50.9,0.1551,0.9678,0.0039,0.1808,0.8192,33817.0,9.6897,2.4224,31,188,7.5095,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0,0,0,1,0,2,1
05005,Baxter,2014,6,6,1,0.16666666666666666,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2014,41154.0,35594.0,51.1,0.1487,0.9678,0.0028,0.1801,0.8199,33743.0,14.5794,2.4299,31,163,7.5327,0.1667,0.1667,0.0,0.1667,0.0,0.1667,0.3333,1,1,0,1,0,1,2
05005,Baxter,2015,12,12,2,0.16666666666666666,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2015,41040.0,35396.0,51.5,0.1592,0.9675,0.0033,0.1764,0.8236,33801.0,29.2398,4.8733,30,165,7.3099,0.0833,0.1667,0.0833,0.0833,0.25,0.25,0.0833,1,2,1,1,3,3,1
05005,Baxter,2016,3,4,0,0.0,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2016,40992.0,38115.0,51.8,0.1384,0.9677,0.0025,0.1769,0.8231,33742.0,7.3185,0.0,33,154,8.0504,0.0,0.0,0.0,0.6667,0.0,0.0,0.3333,0,0,0,2,0,0,1
05005,Baxter,2017,10,11,2,0.2,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2017,41093.0,40072.0,51.8,0.126,0.9636,0.0018,0.1758,0.8242,33870.0,24.335,4.867,34,160,8.2739,0.2,0.0,0.0,0.2,0.2,0.0,0.4,2,0,0,2,2,0,4
05005,Baxter,2018,5,7,3,0.6,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2018,41219.0,41481.0,52.1,0.1397,0.9659,0.0018,0.1753,0.8247,33993.0,12.1303,7.2782,35,153,8.4912,0.6,0.0,0.0,0.0,0.2,0.0,0.2,3,0,0,0,1,0,1
05005,Baxter,2019,8,8,2,0.25,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2019,41427.0,42260.0,52.2,0.1311,0.967,0.0016,0.1754,0.8246,34160.0,19.3111,4.8278,33,154,7.9658,0.25,0.0,0.125,0.0,0.25,0.125,0.25,2,0,1,0,2,1,2
05005,Baxter,2020,7,8,2,0.2857142857142857,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,0,2020,41673.0,43504.0,52.3,0.127,0.9495,0.0019,0.1744,0.8256,34407.0,16.7974,4.7993,32,150,7.6788,0.1429,0.0,0.1429,0.2857,0.0,0.1429,0.2857,1,0,1,2,0,1,2
05005,Baxter,2021,8,8,3,0.375,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2021,41476.0,43530.0,51.8,0.1402,0.9429,0.0027,0.1782,0.8218,34085.0,19.2883,7.2331,34,154,8.1975,0.25,0.0,0.0,0.25,0.25,0.0,0.25,2,0,0,2,2,0,2
05005,Baxter,2022,4,4,2,0.5,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2022,41801.0,47403.0,52.1,0.1353,0.9348,0.0024,0.1758,0.8242,34451.0,9.5691,4.7846,36,140,8.6122,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0,1,1,0,1,0,1
05005,Baxter,2023,6,7,2,0.3333333333333333,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,0,2023,42150.0,48427.0,51.9,0.1446,0.9289,0.0038,0.1775,0.8225,34670.0,14.2349,4.745,33,165,7.8292,0.1667,0.1667,0.3333,0.0,0.0,0.1667,0.1667,1,1,2,0,0,1,1
05007,Benton,2008,24,25,6,0.25,DRUNK_DR,0,2012.0,2012,-4.0,1,3,1.0,1,3,0,1,0,0,2009,209931.0,50377.0,34.5,0.1123,0.852,0.0139,0.2717,0.7283,152903.0,11.4323,2.8581,148,1548,7.0499,0.2083,0.0833,0.0833,0.3333,0.0,0.0417,0.25,5,2,2,8,0,1,6
05007,Benton,2009,20,22,4,0.2,DRUNK_DR,0,2012.0,2012,-3.0,1,3,1.0,1,3,0,1,0,0,2009,209931.0,50377.0,34.5,0.1123,0.852,0.0139,0.2717,0.7283,152903.0,9.5269,1.9054,148,1548,7.0499,0.05,0.25,0.1,0.0,0.25,0.15,0.2,1,5,2,0,5,3,4
05007,Benton,2010,26,28,10,0.38461538461538464,DRUNK_DR,0,2012.0,2012,-2.0,1,3,1.0,1,3,0,1,0,0,2010,209911.0,50434.0,34.4,0.1173,0.8495,0.0108,0.2775,0.7225,151660.0,12.3862,4.7639,148,1548,7.0506,0.1538,0.0769,0.1923,0.0385,0.1538,0.1538,0.2308,4,2,5,1,4,4,6
05007,Benton,2011,16,22,3,0.1875,DRUNK_DR,0,2012.0,2012,-1.0,1,3,1.0,1,3,0,1,0,0,2011,216314.0,52159.0,34.5,0.1176,0.8536,0.0114,0.278,0.722,156177.0,7.3967,1.3869,152,1639,7.0268,0.0625,0.0625,0.3125,0.125,0.1875,0.1875,0.0625,1,1,5,2,3,3,1
05007,Benton,2012,21,22,12,0.5714285714285714,DRUNK_DR,1,2012.0,2012,0.0,1,3,1.0,1,3,0,1,0,0,2012,222028.0,53515.0,34.5,0.1212,0.8633,0.0115,0.2773,0.7227,160463.0,9.4583,5.4047,151,1700,6.8009,0.3333,0.0952,0.0476,0.0952,0.1429,0.1429,0.1429,7,2,1,2,3,3,3
05007,Benton,2013,17,18,1,0.058823529411764705,DRUNK_DR,1,2012.0,2012,1.0,1,3,1.0,1,3,0,1,0,0,2013,227439.0,54515.0,34.7,0.1217,0.8724,0.0125,0.276,0.724,164666.0,7.4745,0.4397,156,1815,6.859,0.1765,0.0588,0.0588,0.1765,0.1765,0.1176,0.2353,3,1,1,3,3,2,4
05007,Benton,2014,12,13,2,0.16666666666666666,DRUNK_DR,1,2012.0,2012,2.0,1,3,1.0,1,3,0,1,0,0,2014,232611.0,56325.0,34.9,0.1171,0.8786,0.0135,0.274,0.726,168870.0,5.1588,0.8598,162,1830,6.9644,0.1667,0.0833,0.1667,0.0833,0.25,0.1667,0.0833,2,1,2,1,3,2,1
05007,Benton,2015,21,25,8,0.38095238095238093,DRUNK_DR,1,2012.0,2012,3.0,1,3,1.0,1,3,0,1,0,0,2015,238198.0,56239.0,35.0,0.1224,0.8793,0.0149,0.2716,0.7284,173500.0,8.8162,3.3586,163,1840,6.843,0.1429,0.0952,0.1429,0.2381,0.0952,0.1429,0.1429,3,2,3,5,2,3,3
05007,Benton,2016,27,30,4,0.14814814814814814,DRUNK_DR,1,2012.0,2012,4.0,1,3,1.0,1,3,0,1,0,0,2016,245231.0,59016.0,35.1,0.1138,0.8828,0.0148,0.2712,0.7288,178726.0,11.01,1.6311,157,1842,6.4021,0.0741,0.2222,0.1111,0.1111,0.1111,0.1111,0.2593,2,6,3,3,3,3,7
05007,Benton,2017,15,15,4,0.26666666666666666,DRUNK_DR,1,2012.0,2012,5.0,1,3,1.0,1,3,0,1,0,0,2017,251823.0,61271.0,35.2,0.1049,0.8813,0.0165,0.2699,0.7301,183866.0,5.9566,1.5884,167,1856,6.6316,0.0,0.1333,0.2,0.0667,0.2667,0.2,0.1333,0,2,3,1,4,3,2
05007,Benton,2018,17,18,7,0.4117647058823529,DRUNK_DR,1,2012.0,2012,6.0,1,3,1.0,1,3,0,1,0,0,2018,258980.0,64141.0,35.3,0.0991,0.8789,0.0168,0.2675,0.7325,189692.0,6.5642,2.7029,170,1964,6.5642,0.1765,0.0588,0.0588,0.0,0.1765,0.1765,0.3529,3,1,1,0,3,3,6
05007,Benton,2019,22,23,5,0.22727272727272727,DRUNK_DR,1,2012.0,2012,7.0,1,3,1.0,1,3,0,1,0,0,2019,265759.0,66362.0,35.4,0.0944,0.8757,0.0171,0.2652,0.7348,195281.0,8.2782,1.8814,174,1995,6.5473,0.0455,0.1818,0.0909,0.1364,0.1818,0.1364,0.2273,1,4,2,3,4,3,5
05007,Benton,2020,34,35,13,0.38235294117647056,DRUNK_DR,1,2012.0,2012,8.0,1,3,1.0,1,3,0,1,0,0,2020,273510.0,71556.0,35.5,0.0857,0.8197,0.0156,0.2628,0.7372,201641.0,12.431,4.753,174,1982,6.3617,0.0294,0.2647,0.1176,0.1471,0.1176,0.0882,0.2353,1,9,4,5,4,3,8
05007,Benton,2021,30,35,10,0.3333333333333333,DR_DRINK,1,2012.0,2012,9.0,1,3,1.0,1,3,0,1,0,0,2021,278774.0,76887.0,35.6,0.0808,0.7729,0.018,0.2625,0.7375,205591.0,10.7614,3.5871,177,1768,6.3492,0.2,0.2333,0.1333,0.1333,0.0333,0.1,0.1667,6,7,4,4,1,3,5
05007,Benton,2022,25,27,5,0.2,DR_DRINK,1,2012.0,2012,10.0,1,3,1.0,1,3,0,1,0,0,2022,286528.0,85269.0,35.7,0.0788,0.7188,0.0188,0.2574,0.7426,212789.0,8.7252,1.745,178,1805,6.2123,0.12,0.12,0.16,0.08,0.08,0.08,0.36,3,3,4,2,2,2,9
05007,Benton,2023,23,26,7,0.30434782608695654,DR_DRINK,1,2012.0,2012,11.0,1,3,1.0,1,3,0,1,0,0,2023,294541.0,89879.0,35.8,0.0761,0.66,0.0182,0.2573,0.7427,218751.0,7.8088,2.3766,178,2007,6.0433,0.2174,0.1304,0.1739,0.087,0.0435,0.1304,0.2174,5,3,4,2,1,3,5
05009,Boone,2008,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,-2.0,1,2,0.5,1,4,0,1,0,0,2009,36341.0,36839.0,40.6,0.1599,0.9669,0.0039,0.2352,0.7648,27794.0,13.7586,2.7517,38,251,10.4565,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0,0,0,2,1,2,0
05009,Boone,2009,8,9,6,0.75,DRUNK_DR,1,2010.0,2010,-1.0,1,2,0.5,1,4,0,1,0,0,2009,36341.0,36839.0,40.6,0.1599,0.9669,0.0039,0.2352,0.7648,27794.0,22.0137,16.5103,38,251,10.4565,0.375,0.125,0.0,0.125,0.0,0.25,0.125,3,1,0,1,0,2,1
05009,Boone,2010,6,6,3,0.5,DRUNK_DR,1,2010.0,2010,0.0,1,2,0.5,1,4,0,1,0,0,2010,36710.0,36977.0,40.6,0.1598,0.9655,0.0017,0.2373,0.7627,27999.0,16.3443,8.1722,38,251,10.3514,0.0,0.0,0.0,0.0,0.1667,0.3333,0.5,0,0,0,0,1,2,3
05009,Boone,2011,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,1.0,1,2,0.5,1,4,0,1,0,0,2011,36908.0,37703.0,41.2,0.1576,0.9655,0.0026,0.233,0.767,28307.0,13.5472,2.7094,39,244,10.5668,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0,1,1,0,0,2,1
05009,Boone,2012,5,5,2,0.4,DRUNK_DR,1,2010.0,2010,2.0,1,2,0.5,1,4,0,1,0,0,2012,37032.0,38364.0,41.4,0.1578,0.9658,0.0031,0.2306,0.7694,28492.0,13.5018,5.4007,41,240,11.0715,0.0,0.0,0.2,0.2,0.2,0.4,0.0,0,0,1,1,1,2,0
05009,Boone,2013,5,6,2,0.4,DRUNK_DR,1,2010.0,2010,3.0,1,2,0.5,1,4,0,1,0,0,2013,37099.0,38506.0,41.5,0.1658,0.9665,0.0027,0.2293,0.7707,28594.0,13.4775,5.391,42,250,11.3211,0.2,0.2,0.0,0.2,0.0,0.2,0.2,1,1,0,1,0,1,1
05009,Boone,2014,2,3,0,0.0,DRUNK_DR,1,2010.0,2010,4.0,1,2,0.5,1,4,0,1,0,0,2014,37169.0,38705.0,41.5,0.1687,0.9644,0.0016,0.2288,0.7712,28664.0,5.3808,0.0,43,231,11.5688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0
05009,Boone,2015,7,9,1,0.14285714285714285,DRUNK_DR,1,2010.0,2010,5.0,1,2,0.5,1,4,0,1,0,0,2015,37227.0,39251.0,41.4,0.1765,0.9654,0.0035,0.2267,0.7733,28787.0,18.8036,2.6862,39,209,10.4763,0.4286,0.2857,0.0,0.0,0.1429,0.1429,0.0,3,2,0,0,1,1,0
05009,Boone,2016,6,6,1,0.16666666666666666,DRUNK_DR,1,2010.0,2010,6.0,1,2,0.5,1,4,0,1,0,0,2016,37301.0,38664.0,42.4,0.1747,0.9652,0.0035,0.2218,0.7782,29026.0,16.0854,2.6809,40,180,10.7236,0.0,0.1667,0.0,0.5,0.0,0.1667,0.1667,0,1,0,3,0,1,1
05009,Boone,2017,8,8,1,0.125,DRUNK_DR,1,2010.0,2010,7.0,1,2,0.5,1,4,0,1,0,0,2017,37212.0,40727.0,42.2,0.1576,0.9632,0.0038,0.2277,0.7723,28737.0,21.4984,2.6873,40,191,10.7492,0.125,0.125,0.0,0.25,0.25,0.125,0.125,1,1,0,2,2,1,1
05009,Boone,2018,11,12,3,0.2727272727272727,DRUNK_DR,1,2010.0,2010,8.0,1,2,0.5,1,4,0,1,0,0,2018,37288.0,43262.0,42.4,0.1489,0.9612,0.0042,0.2283,0.7717,28775.0,29.5001,8.0455,43,187,11.5319,0.0909,0.2727,0.1818,0.1818,0.0,0.0909,0.1818,1,3,2,2,0,1,2
05009,Boone,2019,5,6,1,0.2,DRUNK_DR,1,2010.0,2010,9.0,1,2,0.5,1,4,0,1,0,0,2019,37331.0,45374.0,42.3,0.1466,0.9617,0.0033,0.2306,0.7694,28724.0,13.3937,2.6787,39,185,10.4471,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0,0,3,0,1,1,0
05009,Boone,2020,6,7,1,0.16666666666666666,DRUNK_DR,1,2010.0,2010,10.0,1,2,0.5,1,4,0,1,0,0,2020,37525.0,46392.0,42.9,0.1366,0.9584,0.0021,0.2271,0.7729,29002.0,15.9893,2.6649,40,189,10.6596,0.3333,0.5,0.0,0.1667,0.0,0.0,0.0,2,3,0,1,0,0,0
05009,Boone,2021,12,13,4,0.3333333333333333,DR_DRINK,1,2010.0,2010,11.0,1,2,0.5,1,4,0,1,0,0,2021,37445.0,48625.0,42.2,0.133,0.9536,0.0025,0.2294,0.7706,28856.0,32.047,10.6823,44,161,11.7506,0.3333,0.0833,0.0833,0.1667,0.0,0.3333,0.0,4,1,1,2,0,4,0
05009,Boone,2022,6,6,2,0.3333333333333333,DR_DRINK,1,2010.0,2010,12.0,1,2,0.5,1,4,0,1,0,0,2022,37662.0,52275.0,41.9,0.1316,0.9485,0.0033,0.2272,0.7728,29107.0,15.9312,5.3104,46,168,12.2139,0.1667,0.3333,0.0,0.1667,0.1667,0.0,0.1667,1,2,0,1,1,0,1
