fips,county,year,fatal_crashes,total_fatalities,alcohol_fatal_crashes,nonalc_fatal_crashes,alcohol_share,alcohol_flag_source,countywide_wet,first_treated_year,cohort,years_since_treatment,any_wet_neighbor,n_wet_neighbors,share_wet_neighbors,any_wet_area_neighbor,n_neighbors,partial_county,treated_unit,neighbor_unit,rucc_2013,rucc_2023,metro_2013,metro_2023,rural_2013,rucc_adjacent_2013,rural_nonadj_2013,clean_control,acs_vintage,total_pop,median_hh_income,median_age,poverty_rate,pct_white,pct_black,pct_under_18,pct_21plus,pop_21plus,fatal_crashes_pc,alcohol_crashes_pc,nonalc_fatal_crashes_pc,church_establishments,church_employees,churches_pc,share_sun,share_mon,share_tue,share_wed,share_thu,share_fri,share_sat,crashes_sun,crashes_mon,crashes_tue,crashes_wed,crashes_thu,crashes_fri,crashes_sat,dist_popcen_instate,dist_popcen_aug,dist_border_instate,dist_border_aug,nearest_wet_fips_aug,nearest_wet_is_oos,n_wet_neighbors_instate_chk,n_oos_wet_neighbors,n_wet_neighbors_aug,any_wet_neighbor_aug,share_wet_neighbors_aug,dvmt_total,vmt_annual,road_length_total,dvmt_rural,dvmt_small_urban,dvmt_urbanized,vmt_present
05027,Columbia,2018,2,2,0,2,0.0,DRUNK_DR,1,2014.0,2014,4.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2018,23892.0,36148.0,36.0,0.2519,0.6059,0.3495,0.212,0.788,18827.0,8.371,0.0,8.371,27,141,11.3009,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,731520.767,267005080.0,1293.254,495471.237,236049.531,0.0,1
05027,Columbia,2019,4,4,2,2,0.5,DRUNK_DR,1,2014.0,2014,5.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2019,23776.0,36193.0,35.7,0.2499,0.6055,0.3614,0.2108,0.7892,18765.0,16.8237,8.4118,8.4118,27,132,11.356,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0,0,0,0,1,0,3,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,720238.065,262886893.9,1293.164,486045.065,234193.0,0.0,1
05027,Columbia,2020,6,7,1,5,0.1666666666666666,DRUNK_DR,1,2014.0,2014,6.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2020,23620.0,37609.0,35.5,0.2434,0.6102,0.3616,0.2072,0.7928,18727.0,25.4022,4.2337,21.1685,27,139,11.431,0.1667,0.3333,0.3333,0.0,0.0,0.0,0.1667,1,2,2,0,0,0,1,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,735698.889,268530094.6,1293.164,498558.392,237140.497,0.0,1
05027,Columbia,2021,6,7,4,2,0.6666666666666666,DR_DRINK,1,2014.0,2014,7.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2021,22947.0,41115.0,35.4,0.2344,0.6163,0.3579,0.2109,0.7891,18108.0,26.1472,17.4315,8.7157,26,125,11.3305,0.0,0.1667,0.5,0.1667,0.0,0.0,0.1667,0,1,3,1,0,0,1,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,764654.231,279098794.5,1293.162,525048.176,239606.055,0.0,1
05027,Columbia,2022,8,8,2,6,0.25,DR_DRINK,1,2014.0,2014,8.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2022,22707.0,47441.0,35.1,0.2252,0.6111,0.3559,0.2096,0.7904,17947.0,35.2314,8.8079,26.4236,27,132,11.8906,0.125,0.0,0.125,0.0,0.125,0.125,0.5,1,0,1,0,1,1,4,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,764012.237,278864466.3,1293.161,518134.494,245877.743,0.0,1
05027,Columbia,2023,2,2,1,1,0.5,DR_DRINK,1,2014.0,2014,9.0,1,2,0.5,1,4,0,1,0,7,7,0,0,1,0,1,0,2023,22527.0,47363.0,34.5,0.2269,0.6119,0.3495,0.2149,0.7851,17685.0,8.8782,4.4391,4.4391,27,124,11.9856,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1,0,0,0,0,0,1,32.077,32.077,11.192,11.192,5103,0,2,2,4,1,0.6667,831528.551,303507921.2,1293.161,559602.583,271925.968,0.0,1
05029,Conway,2008,7,7,0,7,0.0,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2009,20619.0,33554.0,39.4,0.1674,0.8503,0.1213,0.2439,0.7561,15589.0,33.9493,0.0,33.9493,23,125,11.1548,0.1429,0.2857,0.1429,0.0,0.1429,0.1429,0.1429,1,2,1,0,1,1,1,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,,,,,,,0
05029,Conway,2009,4,4,2,2,0.5,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2009,20619.0,33554.0,39.4,0.1674,0.8503,0.1213,0.2439,0.7561,15589.0,19.3996,9.6998,9.6998,23,125,11.1548,0.75,0.0,0.0,0.0,0.25,0.0,0.0,3,0,0,0,1,0,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,,,,,,,0
05029,Conway,2010,9,9,2,7,0.2222222222222222,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2010,21059.0,32700.0,39.6,0.1698,0.8499,0.119,0.2437,0.7563,15927.0,42.7371,9.4971,33.2399,23,125,10.9217,0.1111,0.0,0.1111,0.0,0.1111,0.3333,0.3333,1,0,1,0,1,3,3,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,,,,,,,0
05029,Conway,2011,4,4,1,3,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2011,21164.0,31890.0,40.0,0.2191,0.8512,0.1185,0.2424,0.7576,16034.0,18.9,4.725,14.175,24,118,11.34,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0,0,2,0,0,0,2,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,,,,,,,0
05029,Conway,2012,9,11,3,6,0.3333333333333333,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2012,21203.0,32625.0,40.4,0.2339,0.8538,0.1174,0.2398,0.7602,16118.0,42.4468,14.1489,28.2979,26,116,12.2624,0.1111,0.3333,0.2222,0.0,0.1111,0.0,0.2222,1,3,2,0,1,0,2,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,,,,,,,0
05029,Conway,2013,7,7,3,4,0.4285714285714285,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2013,21235.0,35225.0,40.6,0.2402,0.856,0.1176,0.2362,0.7638,16219.0,32.9644,14.1276,18.8368,26,115,12.2439,0.1429,0.0,0.2857,0.1429,0.1429,0.1429,0.1429,1,0,2,1,1,1,1,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1190171.48,434412590.2,1110.6,944245.23,245926.25,0.0,1
05029,Conway,2014,6,6,1,5,0.1666666666666666,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2014,21175.0,37314.0,40.1,0.2267,0.8569,0.1182,0.234,0.766,16219.0,28.3353,4.7226,23.6128,29,122,13.6954,0.3333,0.0,0.0,0.3333,0.3333,0.0,0.0,2,0,0,2,2,0,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1227596.529,448072733.0,1110.59,977191.669,250404.859,0.0,1
05029,Conway,2015,5,5,0,5,0.0,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2015,21110.0,37732.0,40.7,0.2257,0.8541,0.1204,0.2315,0.7685,16223.0,23.6855,0.0,23.6855,29,122,13.7376,0.0,0.2,0.2,0.2,0.0,0.4,0.0,0,1,1,1,0,2,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1177927.861,429943669.2,1110.59,922077.25,255850.61,0.0,1
05029,Conway,2016,4,4,1,3,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2016,21060.0,38266.0,41.0,0.2152,0.8528,0.1182,0.2309,0.7691,16198.0,18.9934,4.7483,14.245,29,130,13.7702,0.75,0.0,0.0,0.25,0.0,0.0,0.0,3,0,0,1,0,0,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1209499.426,441467290.5,1108.929,948890.18,260609.246,0.0,1
05029,Conway,2017,4,4,1,3,0.25,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2017,20954.0,39638.0,41.2,0.1854,0.8517,0.1119,0.2308,0.7692,16117.0,19.0894,4.7724,14.3171,30,121,14.3171,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0,1,0,1,0,1,1,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1221017.578,445671415.8,1108.929,955406.366,265611.212,0.0,1
05029,Conway,2018,4,4,3,1,0.75,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2018,20906.0,41196.0,41.7,0.1823,0.8517,0.1092,0.2288,0.7712,16122.0,19.1333,14.3499,4.7833,29,135,13.8716,0.25,0.0,0.25,0.0,0.5,0.0,0.0,1,0,1,0,2,0,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1233740.016,450315105.7,1108.929,962946.687,270793.329,0.0,1
05029,Conway,2019,5,6,1,4,0.2,DRUNK_DR,1,,0,,0,0,0.0,0,5,0,0,1,6,6,0,0,1,1,0,0,2019,20858.0,42802.0,42.5,0.176,0.8515,0.1039,0.2311,0.7689,16038.0,23.9716,4.7943,19.1773,28,124,13.4241,0.0,0.4,0.0,0.2,0.2,0.2,0.0,0,2,0,1,1,1,0,37.473,37.473,19.663,19.663,5119,0,0,0,0,0,0.0,1256021.693,458447918.1,1108.929,984076.348,271945.346,0.0,1
05029,Conway,2020,6,6,3,3,0.5,DRUNK_DR,1,,0,,1,1,0.2,1,5,0,0,1,6,6,0,0,1,1,0,0,2020,20895.0,44456.0,42.7,0.1982,0.8521,0.101,0.2281,0.7719,16128.0,28.715,14.3575,14.3575,27,123,12.9218,0.1667,0.0,0.1667,0.0,0.3333,0.1667,0.1667,1,0,1,0,2,1,1,29.345,29.345,17.062,17.062,5141,0,1,0,1,1,0.2,1007600.257,367774093.7,1109.263,792482.319,215117.938,0.0,1
05029,Conway,2021,6,6,1,5,0.1666666666666666,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,6,6,0,0,1,1,0,0,2021,20687.0,45812.0,42.4,0.1888,0.8433,0.1043,0.2284,0.7716,15963.0,29.0037,4.834,24.1698,25,98,12.0849,0.1667,0.0,0.3333,0.0,0.0,0.5,0.0,1,0,2,0,0,3,0,29.345,29.345,17.062,17.062,5141,0,1,0,1,1,0.2,1226641.579,447724176.4,1109.863,958617.541,268024.038,0.0,1
05029,Conway,2022,5,5,1,4,0.2,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,6,6,0,0,1,1,0,0,2022,20782.0,50282.0,42.2,0.2089,0.8345,0.1102,0.2254,0.7746,16097.0,24.0593,4.8119,19.2474,27,107,12.992,0.2,0.0,0.6,0.2,0.0,0.0,0.0,1,0,3,1,0,0,0,29.345,29.345,17.062,17.062,5141,0,1,0,1,1,0.2,1249549.661,456085626.2,1109.863,983688.12,265861.541,0.0,1
05029,Conway,2023,4,4,1,3,0.25,DR_DRINK,1,,0,,1,1,0.2,1,5,0,0,1,6,6,0,0,1,1,0,0,2023,20872.0,51212.0,42.6,0.2059,0.8204,0.1105,0.2262,0.7738,16150.0,19.1644,4.7911,14.3733,24,109,11.4987,0.25,0.0,0.25,0.0,0.0,0.25,0.25,1,0,1,0,0,1,1,29.345,29.345,17.062,17.062,5141,0,1,0,1,1,0.2,1305851.271,476635713.8,1109.863,1036608.429,269242.842,0.0,1
05031,Craighead,2008,17,17,6,11,0.3529411764705882,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2009,91474.0,39431.0,33.1,0.1752,0.8601,0.1104,0.2439,0.7561,69166.0,18.5845,6.5592,12.0253,75,563,8.1991,0.0,0.2353,0.1176,0.0588,0.1176,0.0588,0.4118,0,4,2,1,2,1,7,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,,,,,,,0
05031,Craighead,2009,19,25,2,17,0.1052631578947368,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2009,91474.0,39431.0,33.1,0.1752,0.8601,0.1104,0.2439,0.7561,69166.0,20.7709,2.1864,18.5845,75,563,8.1991,0.1053,0.3158,0.0526,0.1579,0.0526,0.1579,0.1579,2,6,1,3,1,3,3,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,,,,,,,0
05031,Craighead,2010,16,17,2,14,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2010,93329.0,39233.0,33.3,0.194,0.8429,0.124,0.2491,0.7509,70079.0,17.1437,2.143,15.0007,75,563,8.0361,0.1875,0.125,0.1875,0.0,0.125,0.1875,0.1875,3,2,3,0,2,3,3,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,,,,,,,0
05031,Craighead,2011,17,20,4,13,0.2352941176470588,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2011,95034.0,40221.0,33.2,0.2028,0.8395,0.1275,0.2496,0.7504,71313.0,17.8883,4.209,13.6793,73,624,7.6815,0.2353,0.0,0.2353,0.0,0.1176,0.1765,0.2353,4,0,4,0,2,3,4,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,,,,,,,0
05031,Craighead,2012,18,23,4,14,0.2222222222222222,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2012,96709.0,41054.0,33.1,0.2042,0.8354,0.1318,0.2492,0.7508,72613.0,18.6125,4.1361,14.4764,76,624,7.8586,0.0,0.1667,0.3333,0.0556,0.1111,0.0,0.3333,0,3,6,1,2,0,6,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,,,,,,,0
05031,Craighead,2013,12,14,5,7,0.4166666666666667,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2013,98398.0,41393.0,33.1,0.2061,0.8306,0.1353,0.2493,0.7507,73870.0,12.1954,5.0814,7.114,73,650,7.4188,0.25,0.0833,0.1667,0.0,0.0833,0.25,0.1667,3,1,2,0,1,3,2,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,2618694.034,955823322.2,2019.68,669711.4,28.08,1948954.554,1
05031,Craighead,2014,11,12,3,8,0.2727272727272727,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2014,99835.0,42085.0,33.4,0.2147,0.8249,0.1361,0.2491,0.7509,74964.0,11.0182,3.005,8.0132,68,640,6.8112,0.0909,0.0,0.0,0.1818,0.1818,0.1818,0.3636,1,0,0,2,2,2,4,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,2660760.098,971177435.6,2018.41,694900.961,29.16,1965829.977,1
05031,Craighead,2015,16,17,2,14,0.125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2015,101409.0,42475.0,33.5,0.2022,0.8133,0.1367,0.2479,0.7521,76271.0,15.7777,1.9722,13.8055,66,605,6.5083,0.125,0.25,0.1875,0.0625,0.1875,0.0625,0.125,2,4,3,1,3,1,2,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,2808748.552,1025193221.5,2019.0,739014.031,29.7,2069704.822,1
05031,Craighead,2016,17,18,5,12,0.2941176470588235,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2016,102884.0,43892.0,33.9,0.1892,0.8076,0.1383,0.2485,0.7515,77320.0,16.5235,4.8598,11.6636,69,633,6.7066,0.2353,0.1765,0.1765,0.1176,0.0588,0.1765,0.0588,4,3,3,2,1,3,1,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,2923030.206,1066906025.2,2026.551,788823.049,29.7,2134177.457,1
05031,Craighead,2017,16,17,5,11,0.3125,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2017,104246.0,45672.0,34.0,0.1828,0.799,0.1341,0.2483,0.7517,78359.0,15.3483,4.7963,10.552,71,640,6.8108,0.0,0.0625,0.375,0.1875,0.0625,0.0625,0.25,0,1,6,3,1,1,4,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,2995273.915,1093274979.1,2026.551,830436.118,29.7,2164808.097,1
05031,Craighead,2018,17,18,2,15,0.1176470588235294,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2018,105701.0,45868.0,34.1,0.1838,0.7945,0.1383,0.2478,0.7522,79506.0,16.0831,1.8921,14.191,74,657,7.0009,0.3529,0.1765,0.1176,0.0588,0.1765,0.0588,0.0588,6,3,2,1,3,1,1,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3030041.256,1105965058.5,2026.694,852528.01,30.78,2177482.467,1
05031,Craighead,2019,17,18,3,14,0.1764705882352941,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2019,107345.0,47286.0,34.2,0.1663,0.788,0.1455,0.2493,0.7507,80589.0,15.8368,2.7947,13.0421,73,651,6.8005,0.0,0.1176,0.2353,0.1765,0.1765,0.1176,0.1765,0,2,4,3,3,2,3,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3095942.743,1130019101.2,2026.691,899527.509,30.78,2196384.455,1
05031,Craighead,2020,17,20,8,9,0.4705882352941176,DRUNK_DR,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2020,109081.0,49730.0,34.4,0.1767,0.7764,0.1522,0.2472,0.7528,82119.0,15.5847,7.334,8.2507,74,634,6.7839,0.1176,0.1176,0.0,0.3529,0.0588,0.1176,0.2353,2,2,0,6,1,2,4,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3032444.168,1106842121.2,2026.657,877263.002,31.32,2155149.846,1
05031,Craighead,2021,18,19,4,14,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2021,109875.0,51788.0,34.3,0.1779,0.7648,0.1551,0.2514,0.7486,82253.0,16.3823,3.6405,12.7418,77,584,7.008,0.1667,0.1111,0.1667,0.1111,0.1111,0.1667,0.1667,3,2,3,2,2,3,3,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3201435.533,1168523969.6,2026.766,953301.292,31.32,2248102.921,1
05031,Craighead,2022,17,26,4,13,0.2352941176470588,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2022,111038.0,55169.0,34.4,0.1912,0.7521,0.1624,0.2495,0.7505,83339.0,15.3101,3.6024,11.7077,72,548,6.4843,0.1176,0.2353,0.2353,0.2941,0.0588,0.0,0.0588,2,4,4,5,1,0,1,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3265945.669,1192070169.2,2026.766,985507.02,31.86,2280406.789,1
05031,Craighead,2023,9,10,2,7,0.2222222222222222,DR_DRINK,0,,0,,1,4,0.8,1,5,0,0,1,3,3,1,1,0,0,0,0,2023,112097.0,57615.0,34.5,0.1907,0.7318,0.1677,0.2531,0.7469,83729.0,8.0288,1.7842,6.2446,74,599,6.6014,0.1111,0.0,0.2222,0.1111,0.2222,0.1111,0.2222,1,0,2,1,2,1,2,17.13,17.13,9.051,9.051,5055,0,4,1,5,1,0.8333,3364974.429,1228215666.6,2019.728,997488.767,31.86,2367453.802,1
05033,Crawford,2008,9,11,3,6,0.3333333333333333,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2009,58740.0,38942.0,36.4,0.1931,0.9071,0.0138,0.2689,0.7311,42946.0,15.3218,5.1073,10.2145,43,318,7.3204,0.3333,0.2222,0.2222,0.0,0.1111,0.1111,0.0,3,2,2,0,1,1,0,12.723,12.723,7.294,7.294,5131,0,3,2,5,1,0.8333,,,,,,,0
05033,Crawford,2009,9,9,2,7,0.2222222222222222,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2009,58740.0,38942.0,36.4,0.1931,0.9071,0.0138,0.2689,0.7311,42946.0,15.3218,3.4048,11.9169,43,318,7.3204,0.1111,0.2222,0.0,0.2222,0.1111,0.3333,0.0,1,2,0,2,1,3,0,12.723,12.723,7.294,7.294,5131,0,3,2,5,1,0.8333,,,,,,,0
05033,Crawford,2010,4,4,0,4,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2010,60778.0,40197.0,37.3,0.1828,0.9076,0.0133,0.2672,0.7328,44536.0,6.5813,0.0,6.5813,43,318,7.0749,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,4,0,0,12.723,12.723,7.294,7.294,5131,0,3,2,5,1,0.8333,,,,,,,0
05033,Crawford,2011,8,8,2,6,0.25,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2011,61336.0,40409.0,37.7,0.1761,0.9113,0.014,0.2648,0.7352,45092.0,13.0429,3.2607,9.7822,45,299,7.3366,0.125,0.375,0.125,0.0,0.125,0.0,0.25,1,3,1,0,1,0,2,12.723,12.723,7.294,7.294,5131,0,3,2,5,1,0.8333,,,,,,,0
05033,Crawford,2012,7,7,2,5,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2012,61670.0,39981.0,38.0,0.1927,0.9117,0.0139,0.2617,0.7383,45529.0,11.3507,3.2431,8.1077,43,266,6.9726,0.4286,0.0,0.0,0.0,0.1429,0.2857,0.1429,3,0,0,0,1,2,1,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,,,,,,,0
05033,Crawford,2013,5,6,2,3,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2013,61796.0,39479.0,38.3,0.2018,0.9112,0.0137,0.2595,0.7405,45757.0,8.0911,3.2365,4.8547,42,242,6.7966,0.2,0.4,0.2,0.2,0.0,0.0,0.0,1,2,1,1,0,0,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2101039.158,766879292.7,1304.11,899469.579,0.0,1201569.579,1
05033,Crawford,2014,12,12,5,7,0.4166666666666667,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2014,61825.0,40712.0,38.6,0.1883,0.9141,0.0141,0.2567,0.7433,45956.0,19.4096,8.0873,11.3223,41,238,6.6316,0.0,0.1667,0.1667,0.0,0.5833,0.0833,0.0,0,2,2,0,7,1,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2171102.764,792452509.0,1304.02,927288.793,0.0,1243813.972,1
05033,Crawford,2015,10,10,0,10,0.0,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2015,61748.0,41268.0,38.8,0.1851,0.9094,0.0113,0.2535,0.7465,46093.0,16.1949,0.0,16.1949,43,235,6.9638,0.1,0.0,0.3,0.1,0.3,0.1,0.1,1,0,3,1,3,1,1,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2191993.358,800077575.8,1304.02,955625.278,0.0,1236368.081,1
05033,Crawford,2016,12,12,2,10,0.1666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2016,61927.0,41792.0,38.8,0.1878,0.9023,0.0133,0.2511,0.7489,46377.0,19.3777,3.2296,16.148,40,247,6.4592,0.0833,0.3333,0.25,0.0833,0.0,0.1667,0.0833,1,4,3,1,0,2,1,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2243144.217,818747639.3,1305.147,939060.817,0.0,1304083.4,1
05033,Crawford,2017,10,12,4,6,0.4,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2017,62119.0,43504.0,38.7,0.1662,0.8963,0.0134,0.2498,0.7502,46604.0,16.0981,6.4393,9.6589,43,236,6.9222,0.1,0.2,0.1,0.3,0.1,0.2,0.0,1,2,1,3,1,2,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2336948.3,852986129.7,1305.847,992503.384,0.0,1344444.917,1
05033,Crawford,2018,9,12,5,4,0.5555555555555556,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2018,62472.0,46619.0,38.7,0.1593,0.8835,0.0157,0.2479,0.7521,46986.0,14.4065,8.0036,6.4029,41,231,6.5629,0.2222,0.3333,0.0,0.2222,0.1111,0.0,0.1111,2,3,0,2,1,0,1,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2334091.314,851943329.6,1304.166,1008972.809,0.0,1325118.505,1
05033,Crawford,2019,6,6,1,5,0.1666666666666666,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2019,62739.0,46828.0,38.6,0.1716,0.8806,0.0158,0.2466,0.7534,47267.0,9.5634,1.5939,7.9695,40,228,6.3756,0.1667,0.1667,0.0,0.1667,0.1667,0.3333,0.0,1,1,0,1,1,2,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2378280.732,868072467.4,1304.166,1016613.636,0.0,1361667.096,1
05033,Crawford,2020,7,8,2,5,0.2857142857142857,DRUNK_DR,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2020,63118.0,48980.0,39.2,0.1779,0.8772,0.016,0.2449,0.7551,47658.0,11.0903,3.1687,7.9217,38,279,6.0205,0.0,0.2857,0.1429,0.4286,0.0,0.1429,0.0,0,2,1,3,0,1,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2407022.87,878563347.7,1304.108,1055690.177,0.0,1351332.693,1
05033,Crawford,2021,9,10,2,7,0.2222222222222222,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2021,60483.0,52057.0,39.2,0.1774,0.8756,0.0155,0.2461,0.7539,45601.0,14.8802,3.3067,11.5735,37,227,6.1174,0.4444,0.1111,0.0,0.1111,0.0,0.3333,0.0,4,1,0,1,0,3,0,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2514249.548,917701085.1,1304.108,1125109.793,0.0,1389139.755,1
05033,Crawford,2022,8,10,1,7,0.125,DR_DRINK,0,,0,,1,3,0.75,1,4,0,0,1,2,3,1,1,0,0,0,0,2022,60593.0,56702.0,39.2,0.1785,0.8552,0.0127,0.2402,0.7598,46036.0,13.2028,1.6504,11.5525,38,260,6.2714,0.25,0.0,0.125,0.0,0.125,0.25,0.25,2,0,1,0,1,2,2,12.723,12.723,7.294,7.294,5131,0,4,2,6,1,1.0,2512384.019,917020167.1,1303.975,1107137.945,0.0,1405246.074,1
