crash_fips,year,n_drivers,n_drink,sh_nonresident,sh_out_of_state,sh_home_dry,sh_nonresident_drink,sh_home_dry_drink
05051,2013,31,11,0.16129032258064513,0.12903225806451613,0.0,0.09090909090909094,0.0
05051,2014,28,7,0.3928571428571429,0.03571428571428571,0.14814814814814814,0.4285714285714286,0.14285714285714285
05051,2015,35,9,0.38235294117647056,0.08823529411764706,0.12903225806451613,0.33333333333333337,0.1111111111111111
05051,2016,41,6,0.31707317073170727,0.024390243902439025,0.125,0.33333333333333337,0.0
05051,2017,18,1,0.11111111111111116,0.0,0.0,0.0,0.0
05051,2018,26,7,0.31999999999999995,0.12,0.13636363636363635,0.4285714285714286,0.3333333333333333
05051,2019,30,5,0.33333333333333337,0.1,0.18518518518518517,0.8,0.6
05051,2020,32,3,0.16129032258064513,0.0,0.06451612903225806,0.33333333333333337,0.3333333333333333
05051,2021,38,5,0.3783783783783784,0.02702702702702703,0.16666666666666666,0.8,0.2
05051,2022,31,6,0.3548387096774194,0.03225806451612903,0.2,0.0,0.0
05051,2023,24,8,0.34782608695652173,0.043478260869565216,0.045454545454545456,0.1428571428571429,0.0
05053,2008,6,0,0.33333333333333337,0.16666666666666666,1.0,,
05053,2009,10,0,0.8,0.2,0.375,,
05053,2010,7,1,0.4285714285714286,0.0,0.5714285714285714,1.0,0.0
05053,2011,6,0,0.33333333333333337,0.0,0.6666666666666666,,
05053,2012,9,2,0.6666666666666667,0.0,0.4444444444444444,0.5,0.5
05053,2013,6,1,0.16666666666666663,0.0,1.0,0.0,1.0
05053,2014,6,0,0.5,0.16666666666666666,0.8,,
05053,2015,6,2,0.5,0.0,0.6666666666666666,1.0,0.0
05053,2016,6,0,0.6666666666666667,0.0,0.5,,
05053,2017,7,1,0.5714285714285714,0.14285714285714285,0.6666666666666666,0.0,1.0
05053,2018,10,0,0.6,0.0,0.5,,
05053,2019,10,0,0.7,0.1,0.4444444444444444,,
05053,2020,8,0,0.375,0.0,0.625,,
05053,2021,10,1,0.6,0.1,0.6666666666666666,0.0,1.0
05053,2022,5,1,0.6,0.0,0.4,1.0,0.0
05053,2023,12,1,0.75,0.0,0.3333333333333333,0.0,1.0
05055,2008,15,2,0.2666666666666667,0.06666666666666667,0.14285714285714285,0.0,0.0
05055,2009,9,2,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0
05055,2010,15,1,0.33333333333333337,0.06666666666666667,0.2857142857142857,0.0,0.0
05055,2011,7,1,0.4285714285714286,0.14285714285714285,0.3333333333333333,1.0,
05055,2012,12,1,0.16666666666666663,0.08333333333333333,0.09090909090909091,0.0,0.0
05055,2013,11,1,0.18181818181818177,0.09090909090909091,0.1,0.0,0.0
05055,2014,20,1,0.4,0.05,0.3684210526315789,0.0,0.0
05055,2015,11,1,0.36363636363636365,0.2727272727272727,0.125,0.0,0.0
05055,2016,6,1,0.33333333333333337,0.0,0.3333333333333333,0.0,0.0
05055,2017,18,1,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.0,0.0
05055,2018,14,1,0.3571428571428571,0.07142857142857142,0.3076923076923077,0.0,0.0
05055,2019,13,1,0.46153846153846156,0.0,0.46153846153846156,0.0,0.0
05055,2020,9,3,0.11111111111111116,0.0,0.1111111111111111,0.0,0.0
05055,2021,12,3,0.33333333333333337,0.16666666666666666,0.1,0.33333333333333337,0.0
05055,2022,13,1,0.46153846153846156,0.15384615384615385,0.2727272727272727,0.0,0.0
05055,2023,16,0,0.375,0.0,0.3125,,
05057,2008,10,3,0.5,0.1,0.8888888888888888,0.33333333333333337,0.6666666666666666
05057,2009,9,2,0.4444444444444444,0.2222222222222222,0.8571428571428571,1.0,0.0
05057,2010,9,4,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.5,0.75
05057,2011,13,4,0.6923076923076923,0.15384615384615385,0.7272727272727273,0.75,1.0
05057,2012,8,1,0.75,0.125,0.7142857142857143,1.0,0.0
05057,2013,9,2,0.4444444444444444,0.3333333333333333,1.0,0.0,1.0
05057,2014,6,2,0.5,0.3333333333333333,1.0,0.0,1.0
05057,2015,16,3,0.5333333333333333,0.4,0.8888888888888888,0.0,1.0
05057,2016,13,2,0.7692307692307692,0.07692307692307693,0.75,0.5,0.5
05057,2017,5,2,1.0,0.2,0.75,1.0,0.5
05057,2018,9,0,0.7777777777777778,0.3333333333333333,0.5,,
05057,2019,7,2,0.4285714285714286,0.0,0.8571428571428571,0.5,0.5
05057,2020,11,3,0.5454545454545454,0.2727272727272727,0.875,0.6666666666666667,1.0
05057,2021,5,0,0.6,0.2,0.75,,
05057,2022,8,0,0.75,0.25,0.6666666666666666,,
05057,2023,15,2,0.5333333333333333,0.3333333333333333,0.7,0.5,1.0
05059,2008,16,2,0.9333333333333333,0.3333333333333333,0.5,0.5,0.5
05059,2009,14,2,0.4285714285714286,0.07142857142857142,0.6923076923076923,0.0,1.0
05059,2010,16,2,0.8125,0.375,0.8,1.0,0.5
05059,2011,10,1,0.6,0.4,0.6666666666666666,0.0,1.0
05059,2012,14,1,0.5714285714285714,0.14285714285714285,0.5833333333333334,0.0,1.0
05059,2013,15,2,0.8,0.26666666666666666,0.5454545454545454,1.0,0.5
05059,2014,27,5,0.7037037037037037,0.07407407407407407,0.48,0.6,0.5
05059,2015,20,5,0.55,0.3,0.7142857142857143,0.19999999999999996,0.8
05059,2016,18,1,0.5555555555555556,0.1111111111111111,0.625,1.0,1.0
05059,2017,17,2,0.5625,0.0625,0.4666666666666667,0.0,1.0
05059,2018,11,3,0.7272727272727273,0.2727272727272727,0.75,1.0,0.0
05059,2019,9,4,0.75,0.125,0.5714285714285714,0.5,0.5
05059,2020,8,1,0.75,0.125,0.42857142857142855,0.0,1.0
05059,2021,22,3,0.7727272727272727,0.4090909090909091,0.5384615384615384,0.33333333333333337,1.0
05059,2022,41,2,0.9230769230769231,0.48717948717948717,0.25,0.5,0.5
05059,2023,16,4,0.7857142857142857,0.42857142857142855,0.25,0.75,0.25
05061,2008,6,0,0.6666666666666667,0.3333333333333333,1.0,,
05061,2009,3,1,0.0,0.0,1.0,0.0,1.0
05061,2010,6,2,0.16666666666666663,0.0,1.0,0.0,1.0
05061,2011,6,2,0.33333333333333337,0.0,1.0,1.0,1.0
05061,2012,5,0,0.19999999999999996,0.2,1.0,,
05061,2013,1,0,0.0,0.0,1.0,,
05061,2014,1,0,1.0,0.0,1.0,,
05061,2015,6,2,0.33333333333333337,0.0,1.0,0.5,1.0
05061,2016,2,1,1.0,0.0,0.5,1.0,1.0
05061,2017,2,0,1.0,0.0,0.5,,
05061,2018,6,1,0.6666666666666667,0.3333333333333333,0.75,0.0,1.0
05061,2019,5,4,0.4,0.0,1.0,0.25,1.0
05061,2020,8,3,0.5,0.0,0.75,0.6666666666666667,0.6666666666666666
05061,2021,2,1,0.0,0.0,1.0,0.0,1.0
05061,2023,4,3,0.5,0.0,0.5,0.6666666666666667,0.3333333333333333
05063,2008,10,3,0.5,0.1,1.0,0.0,1.0
05063,2009,20,5,0.44999999999999996,0.1,0.8888888888888888,0.19999999999999996,1.0
05063,2010,10,4,0.30000000000000004,0.0,1.0,0.0,1.0
05063,2011,15,4,0.2666666666666667,0.06666666666666667,1.0,0.0,1.0
05063,2012,6,2,0.16666666666666663,0.0,0.8333333333333334,0.0,1.0
05063,2013,7,2,0.1428571428571429,0.14285714285714285,1.0,0.0,1.0
05063,2014,10,4,0.09999999999999998,0.0,0.9,0.25,0.75
05063,2015,6,2,0.33333333333333337,0.0,0.8333333333333334,0.0,1.0
05063,2016,11,4,0.09999999999999998,0.0,0.9,0.0,1.0
05063,2017,8,2,0.5,0.25,0.8333333333333334,0.5,1.0
05063,2018,11,1,0.36363636363636365,0.0,0.9090909090909091,0.0,1.0
05063,2019,14,3,0.4285714285714286,0.14285714285714285,0.75,0.33333333333333337,0.6666666666666666
05063,2020,22,9,0.4545454545454546,0.18181818181818182,0.7222222222222222,0.11111111111111116,0.8888888888888888
05063,2021,23,5,0.3913043478260869,0.043478260869565216,0.8181818181818182,0.19999999999999996,1.0
05063,2022,14,1,0.4285714285714286,0.07142857142857142,0.7692307692307693,0.0,1.0
05063,2023,13,0,0.3846153846153846,0.0,0.9230769230769231,,
05065,2008,4,0,0.75,0.5,1.0,,
05065,2009,2,0,0.5,0.0,0.5,,
05065,2010,2,0,0.5,0.0,1.0,,
05065,2011,2,0,0.0,0.0,1.0,,
05065,2012,3,1,0.6666666666666667,0.3333333333333333,0.5,1.0,0.0
05065,2013,4,0,0.0,0.0,1.0,,
05065,2014,3,0,0.0,0.0,1.0,,
05065,2017,2,2,0.0,0.0,1.0,0.0,1.0
05065,2018,5,1,0.19999999999999996,0.2,1.0,0.0,1.0
05065,2019,3,1,0.6666666666666667,0.0,0.6666666666666666,0.0,1.0
05065,2021,7,3,0.7142857142857143,0.14285714285714285,0.8333333333333334,0.6666666666666667,0.6666666666666666
05065,2022,5,1,0.4,0.2,1.0,1.0,1.0
05067,2008,10,1,0.7,0.2,0.625,1.0,1.0
05067,2009,12,3,0.5833333333333333,0.08333333333333333,0.2727272727272727,1.0,0.3333333333333333
05067,2010,5,1,0.4,0.2,0.0,0.0,0.0
05067,2011,2,2,1.0,0.0,1.0,1.0,1.0
05067,2012,9,2,0.5,0.0,0.375,0.0,0.0
05067,2013,4,1,0.75,0.25,0.6666666666666666,1.0,1.0
05067,2014,6,0,0.33333333333333337,0.0,0.16666666666666666,,
05067,2015,8,2,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0
05067,2016,5,2,0.4,0.2,0.25,0.0,0.0
05067,2017,8,1,0.75,0.0,0.625,1.0,1.0
05067,2018,2,1,0.5,0.0,0.0,0.0,0.0
05067,2019,3,0,0.33333333333333337,0.0,0.3333333333333333,,
05067,2020,11,2,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0
05067,2021,4,0,0.5,0.0,0.25,,
05067,2022,8,2,0.75,0.5,0.5,0.5,0.5
05067,2023,23,3,0.7727272727272727,0.4090909090909091,0.23076923076923078,0.6666666666666667,0.0
05069,2008,20,5,0.35,0.0,0.15,0.6,0.4
05069,2009,21,7,0.23809523809523814,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285
05069,2010,16,5,0.5333333333333333,0.0,0.26666666666666666,0.6,0.2
05069,2011,26,7,0.6799999999999999,0.12,0.36363636363636365,0.7142857142857143,0.14285714285714285
05069,2012,17,6,0.2941176470588235,0.11764705882352941,0.13333333333333333,0.0,0.0
05069,2013,12,3,0.5,0.0,0.25,0.6666666666666667,0.3333333333333333
05069,2014,24,4,0.5416666666666667,0.041666666666666664,0.17391304347826086,0.5,0.0
05069,2015,11,6,0.6363636363636364,0.18181818181818182,0.1111111111111111,0.8333333333333334,0.2
05069,2016,17,2,0.375,0.1875,0.07692307692307693,0.5,0.0
05069,2017,19,2,0.4117647058823529,0.17647058823529413,0.07142857142857142,0.5,0.5
05069,2018,16,2,0.4,0.13333333333333333,0.07692307692307693,0.5,0.0
05069,2019,23,4,0.5909090909090908,0.09090909090909091,0.2,0.25,0.0
05069,2020,21,3,0.38095238095238093,0.09523809523809523,0.05263157894736842,0.6666666666666667,0.0
05069,2021,19,5,0.38888888888888884,0.1111111111111111,0.1875,0.6,0.2
05069,2022,17,1,0.5333333333333333,0.2,0.08333333333333333,0.0,0.0
05069,2023,23,7,0.6190476190476191,0.047619047619047616,0.25,0.5714285714285714,0.14285714285714285
05071,2008,4,1,0.25,0.25,1.0,0.0,1.0
05071,2009,9,1,0.6666666666666667,0.4444444444444444,0.8,1.0,
05071,2010,3,1,0.0,0.0,1.0,0.0,1.0
05071,2011,14,4,0.7142857142857143,0.07142857142857142,0.6153846153846154,0.5,0.5
05071,2012,10,2,0.4,0.1,0.7777777777777778,1.0,0.5
05071,2013,4,1,0.5,0.5,1.0,0.0,1.0
05071,2014,6,0,0.6666666666666667,0.16666666666666666,0.4,,
05071,2015,1,1,1.0,0.0,1.0,1.0,1.0
05071,2016,6,0,0.33333333333333337,0.0,0.8333333333333334,,
05071,2017,1,1,0.0,0.0,1.0,0.0,1.0
05071,2018,7,0,0.4285714285714286,0.14285714285714285,0.8333333333333334,,
05071,2019,6,0,0.6666666666666667,0.16666666666666666,0.8,,
05071,2020,8,1,0.625,0.0,0.875,1.0,0.0
05071,2021,7,1,0.5714285714285714,0.14285714285714285,0.8333333333333334,0.0,1.0
05071,2022,11,1,0.4545454545454546,0.09090909090909091,0.7,1.0,0.0
05071,2023,3,0,0.33333333333333337,0.0,1.0,,
05073,2008,2,1,0.5,0.0,1.0,1.0,1.0
05073,2009,7,3,0.1428571428571429,0.0,1.0,0.0,1.0
05073,2010,8,2,0.5,0.25,0.6666666666666666,0.0,1.0
05073,2011,8,2,0.5714285714285714,0.2857142857142857,0.6,0.5,0.5
05073,2012,3,2,0.33333333333333337,0.0,0.6666666666666666,0.0,1.0
05073,2013,3,0,1.0,0.0,0.0,,
05073,2014,4,1,0.5,0.0,0.5,0.0,1.0
05073,2015,2,0,1.0,0.0,0.5,,
05073,2016,2,0,0.0,0.0,1.0,,
05073,2019,1,1,0.0,0.0,1.0,0.0,1.0
05073,2020,3,1,1.0,0.3333333333333333,0.5,1.0,0.0
05073,2023,2,0,1.0,0.5,0.0,,
05075,2008,8,1,0.7142857142857143,0.14285714285714285,1.0,1.0,
05075,2009,13,3,0.6153846153846154,0.15384615384615385,0.8181818181818182,0.33333333333333337,1.0
05075,2010,5,3,1.0,0.2,0.75,1.0,1.0
05075,2011,4,1,0.25,0.0,1.0,0.0,1.0
05075,2012,5,0,0.4,0.0,1.0,,
05075,2013,5,2,0.4,0.0,0.8,0.5,0.5
05075,2014,15,2,0.6,0.06666666666666667,0.7142857142857143,1.0,1.0
05075,2015,8,1,0.625,0.375,0.8,0.0,1.0
05075,2016,17,2,0.6470588235294117,0.4117647058823529,0.8,0.5,1.0
05075,2017,5,1,0.19999999999999996,0.2,1.0,1.0,
05075,2018,21,1,0.7619047619047619,0.3333333333333333,0.5,1.0,
05075,2019,15,3,0.6666666666666667,0.2,0.75,0.6666666666666667,0.3333333333333333
05075,2020,14,1,0.5714285714285714,0.14285714285714285,0.75,0.0,1.0
05075,2021,11,3,0.4545454545454546,0.18181818181818182,0.7777777777777778,0.6666666666666667,0.3333333333333333
05075,2022,16,2,0.6,0.3333333333333333,0.7,0.5,0.5
05075,2023,3,0,1.0,0.0,0.5,,
05077,2008,6,2,0.33333333333333337,0.16666666666666666,0.2,0.5,0.5
05077,2009,4,1,0.25,0.0,0.0,0.0,0.0
05077,2010,7,1,0.7142857142857143,0.0,0.14285714285714285,1.0,0.0
05077,2011,2,1,1.0,0.0,1.0,1.0,1.0
05077,2012,2,1,1.0,0.0,0.0,1.0,0.0
05077,2013,2,0,0.5,0.0,0.0,,
05077,2015,5,2,0.19999999999999996,0.0,0.0,0.0,0.0
05077,2016,1,0,1.0,1.0,,,
05077,2017,4,2,0.25,0.0,0.0,0.0,0.0
05077,2019,3,1,0.33333333333333337,0.0,0.0,0.0,0.0
05077,2020,2,0,1.0,0.0,1.0,,
05077,2021,3,0,0.6666666666666667,0.3333333333333333,0.0,,
05077,2022,1,0,0.0,0.0,0.0,,
05077,2023,6,0,0.0,0.0,0.0,,
05079,2008,7,0,0.8571428571428572,0.2857142857142857,0.2,,
05079,2009,8,2,0.625,0.125,0.42857142857142855,1.0,0.0
05079,2010,5,1,0.6,0.0,1.0,0.0,1.0
05079,2011,3,0,1.0,0.0,0.3333333333333333,,
05079,2012,2,0,1.0,0.5,0.0,,
05079,2013,2,0,0.0,0.0,1.0,,
05079,2014,6,2,0.8333333333333334,0.0,0.16666666666666666,0.5,0.5
05079,2015,3,0,1.0,0.0,0.0,,
05079,2016,1,0,0.0,0.0,1.0,,
05079,2017,4,0,0.75,0.0,0.25,,
05079,2018,5,1,0.6,0.0,0.6,0.0,1.0
05079,2019,2,0,0.5,0.0,0.5,,
05079,2020,2,2,0.5,0.0,1.0,0.5,1.0
05079,2021,2,0,1.0,0.5,1.0,,
05079,2022,10,0,0.4,0.0,0.6,,
05081,2008,3,3,0.6666666666666667,0.0,0.6666666666666666,0.6666666666666667,0.6666666666666666
05081,2009,5,1,0.4,0.2,0.75,0.0,1.0
05081,2010,2,0,1.0,0.5,1.0,,
05081,2011,4,1,0.5,0.25,1.0,0.0,1.0
05081,2012,4,0,0.75,0.5,1.0,,
05081,2013,10,2,0.5,0.2,0.75,0.5,1.0
05081,2014,2,0,1.0,0.0,0.5,,
05081,2015,4,1,0.25,0.25,1.0,0.0,1.0
05081,2016,5,2,0.4,0.0,0.4,0.0,0.0
05081,2017,4,1,0.75,0.25,0.6666666666666666,1.0,1.0
05081,2018,6,1,0.33333333333333337,0.0,0.16666666666666666,0.0,0.0
05081,2019,6,1,0.5,0.0,0.3333333333333333,0.0,0.0
05081,2020,2,2,0.0,0.0,0.0,0.0,0.0
05081,2021,7,2,0.7142857142857143,0.2857142857142857,0.2,0.5,0.0
05081,2023,6,1,0.5,0.16666666666666666,0.0,1.0,0.0
05083,2008,7,4,0.2857142857142857,0.0,1.0,0.25,1.0
05083,2009,2,0,0.0,0.0,1.0,,
05083,2010,8,4,0.5,0.25,1.0,0.5,1.0
05083,2011,4,1,0.0,0.0,1.0,0.0,1.0
05083,2012,7,1,0.2857142857142857,0.0,0.8571428571428571,0.0,1.0
05083,2013,4,1,0.25,0.25,1.0,0.0,1.0
05083,2014,3,0,0.33333333333333337,0.0,0.6666666666666666,,
05083,2015,6,2,0.33333333333333337,0.0,1.0,0.5,1.0
05083,2016,5,1,0.8,0.2,1.0,1.0,1.0
05083,2017,9,3,0.5555555555555556,0.1111111111111111,0.75,0.6666666666666667,1.0
05083,2018,2,1,0.5,0.0,1.0,1.0,1.0
05083,2019,6,2,0.33333333333333337,0.0,1.0,0.5,1.0
05083,2020,3,2,0.33333333333333337,0.0,0.6666666666666666,0.5,0.5
05083,2021,13,4,0.3076923076923077,0.07692307692307693,1.0,0.75,1.0
05083,2022,5,2,0.6,0.4,1.0,0.0,1.0
05083,2023,8,1,0.625,0.0,0.75,1.0,0.0
05085,2008,30,4,0.4137931034482759,0.20689655172413793,0.8260869565217391,0.0,1.0
05085,2009,19,5,0.6842105263157895,0.10526315789473684,0.5294117647058824,0.4,0.6
05085,2010,10,3,0.4,0.0,0.7,0.6666666666666667,0.6666666666666666
05085,2011,21,4,0.6,0.15,0.6470588235294118,0.0,1.0
05085,2012,24,3,0.4,0.2,0.8125,0.33333333333333337,0.6666666666666666
05085,2013,13,5,0.15384615384615385,0.0,0.9230769230769231,0.0,1.0
05085,2014,14,1,0.5714285714285714,0.07142857142857142,0.5384615384615384,0.0,1.0
05085,2015,16,3,0.5625,0.125,0.6428571428571429,0.33333333333333337,0.6666666666666666
05085,2016,19,5,0.5789473684210527,0.10526315789473684,0.5882352941176471,0.6,0.4
05085,2017,11,2,0.5454545454545454,0.18181818181818182,0.6666666666666666,0.0,1.0
05085,2018,10,1,0.8,0.3,0.5714285714285714,1.0,0.0
05085,2019,12,3,0.6666666666666667,0.0,0.5,0.6666666666666667,0.6666666666666666
05085,2020,18,1,0.7222222222222222,0.16666666666666666,0.4666666666666667,1.0,0.0
05085,2021,27,3,0.7307692307692308,0.0,0.46153846153846156,0.6666666666666667,0.3333333333333333
05085,2022,24,6,0.625,0.041666666666666664,0.5652173913043478,0.8333333333333334,0.6
05085,2023,17,0,0.75,0.3125,0.5454545454545454,,
05087,2008,4,1,0.75,0.0,0.25,1.0,1.0
05087,2009,12,2,0.6666666666666667,0.16666666666666666,0.2,0.0,0.0
05087,2010,5,2,0.6,0.0,0.2,0.5,0.0
05087,2011,8,3,0.5,0.125,0.14285714285714285,1.0,0.5
05087,2012,7,0,0.7142857142857143,0.0,0.14285714285714285,,
05087,2013,4,2,0.75,0.25,0.0,0.5,0.0
05087,2014,6,3,0.6666666666666667,0.3333333333333333,0.0,0.33333333333333337,0.0
05087,2015,12,1,0.5833333333333333,0.16666666666666666,0.1,1.0,0.0
05087,2016,8,1,0.875,0.125,0.0,1.0,0.0
05087,2017,12,1,0.5,0.08333333333333333,0.18181818181818182,1.0,0.0
05087,2018,2,0,0.5,0.5,0.0,,
05087,2019,4,0,0.75,0.25,0.0,,
05087,2020,8,3,0.625,0.25,0.16666666666666666,0.6666666666666667,0.5
05087,2021,6,2,0.8333333333333334,0.16666666666666666,0.0,1.0,0.0
05087,2022,9,0,0.7777777777777778,0.2222222222222222,0.0,,
05087,2023,16,3,0.875,0.125,0.0,0.6666666666666667,0.0
05089,2008,9,2,0.4444444444444444,0.2222222222222222,0.0,0.5,0.0
05089,2009,4,0,0.5,0.0,0.0,,
05089,2010,6,1,0.5,0.3333333333333333,0.0,1.0,
05089,2011,9,1,0.6666666666666667,0.3333333333333333,0.0,0.0,0.0
05089,2012,3,0,0.6666666666666667,0.0,0.0,,
05089,2013,5,0,0.19999999999999996,0.0,0.2,,
05089,2014,5,0,1.0,0.0,0.2,,
05089,2015,9,1,0.5555555555555556,0.0,0.1111111111111111,1.0,0.0
05089,2016,4,0,0.5,0.0,0.0,,
05089,2017,1,0,0.0,0.0,0.0,,
05089,2018,4,0,0.75,0.0,0.25,,
05089,2019,3,1,0.6666666666666667,0.0,0.3333333333333333,1.0,1.0
05089,2020,9,1,0.33333333333333337,0.1111111111111111,0.0,0.0,0.0
05089,2021,4,2,0.75,0.5,0.0,0.5,0.0
05089,2022,2,1,0.5,0.0,0.0,0.0,0.0
05089,2023,4,0,0.0,0.0,0.0,,
05091,2008,6,3,0.5,0.3333333333333333,0.25,0.0,0.0
05091,2009,17,5,0.6875,0.5625,0.14285714285714285,0.6,0.3333333333333333
05091,2010,7,3,0.4285714285714286,0.42857142857142855,0.0,0.33333333333333337,0.0
05091,2011,18,4,0.5,0.3333333333333333,0.16666666666666666,0.75,0.0
05091,2012,13,3,0.5384615384615384,0.38461538461538464,0.25,0.0,0.0
05091,2013,10,1,0.8,0.5,0.6,1.0,
05091,2014,6,0,0.6666666666666667,0.6666666666666666,0.0,,
05091,2015,18,3,0.7222222222222222,0.5,0.3333333333333333,0.6666666666666667,0.5
05091,2016,15,1,0.7333333333333334,0.5333333333333333,0.0,1.0,0.0
05091,2017,26,3,0.9583333333333334,0.4583333333333333,0.6153846153846154,1.0,1.0
05091,2018,12,4,0.5454545454545454,0.09090909090909091,0.4,0.25,0.25
05091,2019,9,3,0.5,0.375,0.0,0.6666666666666667,0.0
05091,2020,17,1,0.4117647058823529,0.29411764705882354,0.08333333333333333,1.0,
05091,2021,19,5,0.5555555555555556,0.4444444444444444,0.1,0.4,0.0
05091,2022,15,3,0.3571428571428571,0.14285714285714285,0.16666666666666666,0.6666666666666667,0.5
05091,2023,7,3,0.7142857142857143,0.42857142857142855,0.5,0.6666666666666667,0.5
05093,2008,10,0,0.5,0.5,0.0,,
05093,2009,22,3,0.2727272727272727,0.13636363636363635,0.10526315789473684,0.0,0.0
05093,2010,16,5,0.4375,0.25,0.16666666666666666,0.0,0.0
05093,2011,7,1,0.4285714285714286,0.2857142857142857,0.0,1.0,
05093,2012,12,6,0.41666666666666663,0.25,0.1111111111111111,0.5,0.2
05093,2013,14,5,0.3571428571428571,0.21428571428571427,0.09090909090909091,0.6,0.3333333333333333
05093,2014,8,2,0.375,0.375,0.0,0.5,0.0
05093,2015,5,0,0.4,0.2,0.0,,
05093,2016,16,2,0.2666666666666667,0.13333333333333333,0.15384615384615385,0.0,0.0
05093,2017,12,3,0.16666666666666663,0.0,0.08333333333333333,0.0,0.0
05093,2018,5,2,0.4,0.0,0.0,0.0,0.0
05093,2019,11,1,0.2727272727272727,0.18181818181818182,0.1111111111111111,0.0,0.0
05093,2020,13,4,0.15384615384615385,0.07692307692307693,0.0,0.25,0.0
05093,2021,10,4,0.09999999999999998,0.1,0.0,0.0,0.0
05093,2022,17,3,0.4117647058823529,0.29411764705882354,0.08333333333333333,0.33333333333333337,0.0
05093,2023,14,0,0.75,0.4166666666666667,0.42857142857142855,,
05095,2008,5,2,0.4,0.0,0.0,0.5,0.0
05095,2009,8,1,0.375,0.125,0.14285714285714285,0.0,0.0
05095,2010,7,2,0.2857142857142857,0.0,0.0,0.0,0.0
05095,2011,10,4,0.8,0.2,0.125,1.0,0.0
05095,2012,5,1,0.8,0.4,0.0,0.0,0.0
05095,2013,11,1,0.5,0.2,0.125,1.0,0.0
05095,2014,6,0,0.8333333333333334,0.5,0.0,,
05095,2015,5,1,0.6,0.2,0.0,0.0,0.0
05095,2016,10,2,0.7,0.2,0.125,1.0,0.0
05095,2017,4,2,0.5,0.0,0.25,0.0,0.0
05095,2018,3,0,1.0,0.6666666666666666,1.0,,
05095,2019,9,1,0.625,0.25,0.16666666666666666,1.0,0.0
05095,2020,4,0,0.0,0.0,0.0,,
05095,2021,2,1,1.0,0.0,0.0,1.0,0.0
05095,2022,4,0,0.75,0.25,0.3333333333333333,,
05095,2023,6,1,0.33333333333333337,0.16666666666666666,0.2,0.0,0.0
05097,2008,6,1,0.6666666666666667,0.16666666666666666,0.8,1.0,0.0
05097,2009,1,0,1.0,1.0,,,
05097,2010,2,0,0.5,0.0,1.0,,
05097,2011,1,0,0.0,0.0,1.0,,
05097,2012,3,0,0.33333333333333337,0.0,1.0,,
05097,2013,5,0,0.6,0.0,0.6,,
05097,2014,4,3,0.75,0.25,0.6666666666666666,0.6666666666666667,0.6666666666666666
05097,2015,8,0,0.625,0.125,0.8571428571428571,,
05097,2016,5,1,0.8,0.2,1.0,1.0,1.0
05097,2017,2,1,0.5,0.0,0.5,1.0,0.0
05097,2018,4,1,0.75,0.25,0.6666666666666666,1.0,
05097,2019,5,1,0.8,0.0,0.6,1.0,1.0
05097,2020,6,2,1.0,0.16666666666666666,0.6,1.0,0.5
05097,2021,5,0,0.6,0.2,0.75,,
05097,2022,3,1,0.0,0.0,1.0,0.0,1.0
05097,2023,2,0,1.0,0.0,0.5,,
05099,2008,3,0,1.0,0.6666666666666666,0.0,,
05099,2009,1,0,1.0,0.0,1.0,,
05099,2010,7,1,0.7142857142857143,0.0,0.8571428571428571,1.0,1.0
05099,2011,8,1,0.5,0.25,0.6666666666666666,1.0,0.0
05099,2012,8,4,0.375,0.0,0.75,0.25,0.75
05099,2013,2,1,0.5,0.5,1.0,0.0,1.0
05099,2014,6,0,0.8,0.4,0.3333333333333333,,
05099,2015,2,0,1.0,0.5,1.0,,
05099,2016,6,0,0.5,0.0,0.75,,
05099,2017,2,0,0.5,0.5,1.0,,
05099,2018,5,2,1.0,0.4,0.3333333333333333,1.0,0.0
05099,2019,4,0,0.5,0.5,1.0,,
05099,2020,1,0,1.0,0.0,0.0,,
05099,2021,5,2,1.0,0.0,0.4,1.0,0.0
05099,2022,6,1,0.5,0.16666666666666666,0.8,1.0,1.0
05099,2023,1,0,0.0,0.0,1.0,,
05101,2008,8,0,0.5,0.25,1.0,,
05101,2009,7,1,0.8571428571428572,0.5714285714285714,1.0,0.0,1.0
05101,2010,4,0,1.0,0.25,0.0,,
05101,2011,2,0,0.5,0.5,1.0,,
05101,2013,1,0,1.0,1.0,,,
05101,2014,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05101,2015,1,0,1.0,1.0,,,
05101,2016,2,0,0.5,0.5,1.0,,
05101,2017,2,0,1.0,0.5,1.0,,
05101,2018,6,1,0.33333333333333337,0.16666666666666666,1.0,1.0,
05101,2019,7,1,0.8571428571428572,0.5714285714285714,0.3333333333333333,1.0,
05101,2020,4,0,1.0,0.75,0.0,,
05101,2021,3,0,1.0,0.3333333333333333,0.0,,
05101,2022,9,0,0.6666666666666667,0.2222222222222222,0.42857142857142855,,
05101,2023,3,0,0.6666666666666667,0.3333333333333333,0.5,,
05103,2008,2,2,0.0,0.0,0.0,0.0,0.0
